,Tenure,CityTier,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice_Mobile Phone,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,Gender_Male,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile Phone,MaritalStatus_Married,MaritalStatus_Single,Churn
11,0.2368417589249492,1.472648190796273,-1.2172187574333722,-1.31482493679141,0.34889531324243117,-0.7367797261986706,0.31037127085951877,-0.6350309687016776,1.801328428565045,-0.21051413140549993,-0.9177516313686906,-0.9332187270009842,0.6519399499962841,1,0,1,0,0,0,0,1,0,0,1,0
12,-0.5218896030370964,-0.7121518397411272,-0.41305743831544384,0.011539840244932684,-0.894639549426496,-0.009287139405865528,-0.07966749198533116,-0.6350309687016776,1.2338351127466711,-1.4062722478403535,-0.9177516313686906,0.09453897848122049,-1.0096237322428379,1,0,1,0,0,1,0,0,1,0,1,0
13,-0.774800057024445,-0.7121518397411272,-0.010976778756479745,0.011539840244932684,-0.894639549426496,1.4456980341797445,-0.859745017675031,-0.6350309687016776,-1.3198848084360104,-1.4062722478403535,3.8643214238313344,2.15005438944563,-0.980473492203555,0,1,0,0,0,1,0,1,0,1,0,0
14,2.513035844811086,-0.7121518397411272,-0.14500366527613445,0.11261584969249212,-0.894639549426496,1.4456980341797445,0.31037127085951877,1.5747263508179803,0.6663417969282975,-0.21051413140549993,0.03866297967131437,-0.5906328251735826,-0.6306706117321609,1,0,1,0,0,0,0,0,1,1,0,0
15,0.1374374539146419,-0.7121518397411272,-0.010976778756479745,0.11261584969249212,-0.894639549426496,-0.7367797261986706,-0.859745017675031,-0.6350309687016776,-1.0361381505268237,-0.21051413140549993,0.03866297967131437,-0.9332187270009842,-1.2136754125178175,1,0,1,0,0,0,0,0,1,0,1,0
16,1.7543044828490404,-0.7121518397411272,-1.2172187574333722,-1.31482493679141,0.34889531324243117,-0.009287139405865528,-0.4697062548301811,-0.6350309687016776,-0.18489817679926307,-1.4062722478403535,-0.9177516313686906,-0.5906328251735826,-0.8055720519678579,1,1,0,0,0,1,0,0,1,0,0,0
17,2.1336701638300632,-0.7121518397411272,0.525130767322139,-1.31482493679141,-2.1381744120954234,1.4456980341797445,-0.859745017675031,-0.6350309687016776,-1.3198848084360104,-0.21051413140549993,-0.9177516313686906,-0.2480469233461811,-0.5723701316535952,1,1,0,0,0,0,0,1,0,1,0,0
18,-0.3954343760434222,-0.7121518397411272,0.6591576538417938,0.011539840244932684,-0.894639549426496,0.7182054473869395,-0.859745017675031,-0.6350309687016776,-0.7523914926176368,-1.4062722478403535,-0.9177516313686906,0.7797107821360236,-1.0679242123214034,1,1,0,0,0,0,0,0,1,0,0,0
19,-0.2689791490497479,-0.7121518397411272,-0.9491649843940627,-1.31482493679141,0.34889531324243117,-0.009287139405865528,-0.859745017675031,-0.6350309687016776,0.38259513901911063,-1.4062722478403535,-0.9177516313686906,1.807468487618228,0.8851418703105468,0,0,1,0,0,1,0,1,0,0,0,0
20,1.8807597098427147,-0.7121518397411272,-0.8151380978744079,0.11261584969249212,-0.894639549426496,0.7182054473869395,-0.07966749198533116,-0.6350309687016776,0.6663417969282975,-1.4062722478403535,1.084562046142924,-1.2758046288283857,2.109451951960426,1,1,0,0,0,0,1,0,0,0,1,0
21,0.1374374539146419,-0.7121518397411272,-0.010976778756479745,-1.31482493679141,-0.894639549426496,0.7182054473869395,-0.859745017675031,-0.6350309687016776,0.09884848110992378,-0.21051413140549993,-0.9177516313686906,-0.2480469233461811,-1.2136754125178175,1,1,0,0,0,0,0,0,1,0,1,0
22,0.1374374539146419,-0.7121518397411272,-0.2790305517957892,-1.31482493679141,-2.1381744120954234,-0.7367797261986706,0.31037127085951877,-0.6350309687016776,-0.4686448347084499,-1.4062722478403535,0.03866297967131437,-0.5906328251735826,-1.2719758925963833,0,1,0,0,0,1,0,0,1,1,0,0
23,-0.14252392205607364,-0.7121518397411272,-0.9491649843940627,-1.31482493679141,-0.894639549426496,0.7182054473869395,0.7004100337043687,-0.6350309687016776,-1.3198848084360104,-0.21051413140549993,-0.9177516313686906,-0.5906328251735826,-0.601520371692878,0,1,0,0,0,0,0,1,0,0,1,0
24,0.7426626668996463,-0.7121518397411272,1.5973458594793768,-1.31482493679141,-0.894639549426496,-0.009287139405865528,-0.4697062548301811,-0.6350309687016776,0.09884848110992378,-1.4062722478403535,-0.9177516313686906,-0.5906328251735826,-0.33916821133933245,0,1,0,0,0,0,0,1,0,1,0,0
25,0.2368417589249492,-0.7121518397411272,-0.9491649843940627,-1.31482493679141,-0.894639549426496,-0.009287139405865528,2.260565085083768,-0.6350309687016776,-0.4686448347084499,-1.4062722478403535,-0.9177516313686906,-1.2758046288283857,0.03978490917134449,1,0,1,0,0,1,0,1,0,0,0,0
26,1.627849255855366,-0.7121518397411272,1.1952651999204127,0.11261584969249212,-0.894639549426496,-0.7367797261986706,-0.859745017675031,1.5747263508179803,-0.18489817679926307,-1.4062722478403535,-0.9177516313686906,1.1222966839634252,0.09808538924991017,0,0,1,0,0,1,0,1,0,1,0,0
27,0.1374374539146419,-0.7121518397411272,1.1952651999204127,0.11261584969249212,-0.894639549426496,-0.7367797261986706,-0.859745017675031,-0.6350309687016776,-0.7523914926176368,-0.21051413140549993,-0.9177516313686906,1.1222966839634252,-1.2428256525571004,0,1,0,0,0,0,0,0,1,0,1,0
28,0.48975221291229776,-0.7121518397411272,-0.010976778756479745,0.11261584969249212,0.34889531324243117,-0.7367797261986706,2.260565085083768,-0.6350309687016776,-0.4686448347084499,-0.21051413140549993,-0.9177516313686906,-0.5906328251735826,-0.4557691714964638,0,0,1,0,0,1,0,1,0,0,0,0
29,1.2484835748743435,-0.7121518397411272,-1.2172187574333722,0.11261584969249212,-0.894639549426496,1.4456980341797445,1.4804875593940685,-0.6350309687016776,0.09884848110992378,-1.4062722478403535,-0.9177516313686906,-0.2480469233461811,0.855991630271264,1,1,0,0,0,1,0,0,0,1,0,0
30,-0.774800057024445,-0.7121518397411272,-1.2172187574333722,-1.31482493679141,0.34889531324243117,-0.009287139405865528,-0.859745017675031,-0.6350309687016776,1.801328428565045,0.9852439850293537,2.9079068127913295,1.4648825857908265,0.5936394699177184,0,0,1,0,0,1,0,0,0,0,1,0
31,-1.1541657380054677,1.472648190796273,1.463318972959722,-1.31482493679141,-0.894639549426496,-0.009287139405865528,-0.859745017675031,-0.6350309687016776,-0.4686448347084499,-0.21051413140549993,-0.9177516313686906,1.1222966839634252,1.030893070506961,0,0,1,0,0,0,0,1,0,0,1,0
32,1.8807597098427147,-0.7121518397411272,-0.14500366527613445,-1.31482493679141,0.34889531324243117,0.7182054473869395,0.7004100337043687,-0.6350309687016776,0.09884848110992378,-0.21051413140549993,1.9514922017513245,0.2938916188049383,1.759649071489032,1,0,1,0,0,1,0,0,0,0,0,0
33,0.616207439905972,1.472648190796273,-0.41305743831544384,0.11261584969249212,-0.894639549426496,-0.7367797261986706,-0.07966749198533116,1.5747263508179803,0.6663417969282975,-1.4062722478403535,1.084562046142924,-1.2758046288283857,2.0803017119211433,1,0,1,0,0,0,0,0,0,0,1,0
34,2.2601253908237373,1.472648190796273,-0.8151380978744079,-1.31482493679141,-0.894639549426496,1.4456980341797445,-0.4697062548301811,-0.6350309687016776,-0.4686448347084499,-0.21051413140549993,-0.9177516313686906,0.43712488030862207,-0.16426677110363538,1,0,0,1,0,0,0,1,0,0,0,0
35,-0.01606869506239936,-0.7121518397411272,-0.5470843248350986,0.11261584969249212,-0.894639549426496,0.7182054473869395,1.8705263222389183,-0.6350309687016776,0.09884848110992378,-1.4062722478403535,0.9950775907113194,1.1222966839634252,-0.16426677110363538,1,0,1,0,0,1,0,1,0,0,1,0
36,0.11038653193127491,-0.7121518397411272,0.25707699428282965,-1.31482493679141,-0.894639549426496,-0.7367797261986706,-0.859745017675031,1.5747263508179803,-0.4686448347084499,-1.4062722478403535,-0.9177516313686906,0.2938916188049383,1.6721983513711836,0,0,0,0,1,1,0,0,0,1,0,0
37,0.2368417589249492,1.472648190796273,-0.8151380978744079,0.11261584969249212,-0.894639549426496,-0.009287139405865528,-1.2497837805198808,-0.6350309687016776,-1.0361381505268237,-0.21051413140549993,2.9079068127913295,3.1778120949278343,1.2057945107426582,1,0,1,0,0,1,0,0,0,1,0,0
38,-0.6483448300307707,-0.7121518397411272,-1.2172187574333722,-1.31482493679141,1.5924301759113584,-0.009287139405865528,-1.2497837805198808,-0.6350309687016776,-1.0361381505268237,-0.21051413140549993,-0.9177516313686906,0.09453897848122049,-0.6306706117321609,0,1,0,0,0,1,0,1,0,0,0,0
39,0.1374374539146419,-0.7121518397411272,-0.8151380978744079,0.11261584969249212,0.34889531324243117,-0.7367797261986706,-0.07966749198533116,-0.6350309687016776,0.38259513901911063,-1.4062722478403535,-0.9177516313686906,-1.2758046288283857,-1.2428256525571004,1,0,1,0,0,1,0,0,1,0,0,0
40,-0.14252392205607364,1.472648190796273,-1.2172187574333722,0.11261584969249212,-0.894639549426496,-0.009287139405865528,-0.859745017675031,-0.6350309687016776,-0.4686448347084499,-0.21051413140549993,-0.9177516313686906,1.4648825857908265,0.6810901900355669,0,0,0,1,0,0,0,0,0,0,1,0
41,2.007214936836389,-0.7121518397411272,-0.9491649843940627,-1.31482493679141,0.34889531324243117,-0.7367797261986706,1.4804875593940685,-0.6350309687016776,-0.18489817679926307,-1.4062722478403535,0.03866297967131437,-0.5906328251735826,-0.951323252164272,1,0,1,0,0,0,0,0,1,0,1,0
42,-0.5218896030370964,1.472648190796273,-0.6811112113547533,-1.31482493679141,-0.894639549426496,0.7182054473869395,-0.4697062548301811,-0.6350309687016776,-1.3198848084360104,-0.21051413140549993,-0.9177516313686906,-0.5906328251735826,-0.7472715718892922,1,0,1,0,0,0,0,0,1,0,0,0
43,0.1374374539146419,-0.7121518397411272,-1.2172187574333722,0.11261584969249212,-0.894639549426496,-0.009287139405865528,1.4804875593940685,-0.6350309687016776,-0.4686448347084499,-1.4062722478403535,-0.9177516313686906,-0.5906328251735826,-1.2428256525571004,1,1,0,0,0,0,0,0,1,1,0,0
44,-0.5218896030370964,1.472648190796273,2.26748029207765,0.11261584969249212,-0.894639549426496,-0.7367797261986706,-1.2497837805198808,-0.6350309687016776,0.6663417969282975,-0.21051413140549993,0.03866297967131437,-0.5906328251735826,-0.5723701316535952,0,0,0,1,0,1,0,1,0,0,0,0
45,0.48975221291229776,-0.7121518397411272,1.999426519038341,0.11261584969249212,-0.894639549426496,-0.7367797261986706,-0.859745017675031,-0.6350309687016776,0.38259513901911063,0.9852439850293537,1.9514922017513245,1.1222966839634252,-0.9221730121249893,1,0,0,0,0,1,0,1,0,1,0,0
46,-0.3954343760434222,-0.7121518397411272,-0.5470843248350986,0.011539840244932684,0.34889531324243117,-0.7367797261986706,-0.859745017675031,-0.6350309687016776,-0.7523914926176368,-1.4062722478403535,-0.9177516313686906,-0.5906328251735826,-1.0387739722821205,1,0,1,0,0,0,0,0,1,0,0,0
47,-0.2689791490497479,-0.7121518397411272,-0.9491649843940627,-1.31482493679141,0.34889531324243117,1.4456980341797445,1.0904487965492187,-0.6350309687016776,-0.7523914926176368,-1.4062722478403535,2.9079068127913295,1.807468487618228,-0.13511653106435256,1,0,1,0,0,1,0,1,0,0,0,0
48,0.11038653193127491,-0.7121518397411272,-1.2172187574333722,-1.31482493679141,0.34889531324243117,1.4456980341797445,-0.4697062548301811,-0.6350309687016776,-0.4686448347084499,-0.21051413140549993,-0.9177516313686906,-0.5906328251735826,-0.7472715718892922,1,1,0,0,0,0,0,0,1,0,0,0
49,1.1220283478806692,-0.7121518397411272,-0.2790305517957892,0.11261584969249212,-2.1381744120954234,-0.009287139405865528,0.31037127085951877,-0.6350309687016776,0.38259513901911063,-1.4062722478403535,-0.9177516313686906,-0.5906328251735826,-0.01851557090722119,0,0,1,0,0,1,0,1,0,0,0,0
50,-0.9012552840181193,-0.7121518397411272,0.0622367543495586,-1.31482493679141,-0.894639549426496,-0.7367797261986706,-0.859745017675031,-0.6350309687016776,0.9500884548374844,-1.4062722478403535,-0.9177516313686906,0.43712488030862207,-1.2136754125178175,1,0,1,0,0,1,0,0,1,0,1,0
51,0.7426626668996463,-0.7121518397411272,1.061238313400758,-1.31482493679141,-2.1381744120954234,1.4456980341797445,-0.07966749198533116,1.5747263508179803,-0.7523914926176368,-1.4062722478403535,-0.9177516313686906,-0.5906328251735826,0.01063466913206165,1,0,1,0,0,0,0,1,0,0,1,0
52,-0.9012552840181193,1.472648190796273,1.463318972959722,-1.31482493679141,-0.894639549426496,-0.7367797261986706,-0.4697062548301811,-0.6350309687016776,-0.4686448347084499,-0.21051413140549993,-0.9177516313686906,-0.5906328251735826,0.12723562928919302,1,0,0,1,0,1,0,1,0,1,0,0
53,-1.1541657380054677,-0.7121518397411272,-1.2172187574333722,0.11261584969249212,-0.894639549426496,-0.009287139405865528,-1.2497837805198808,-0.6350309687016776,-1.0361381505268237,-0.21051413140549993,-0.9177516313686906,-0.5906328251735826,-0.4557691714964638,1,0,1,0,0,0,0,1,0,0,0,0
54,-0.5218896030370964,-0.7121518397411272,-0.2790305517957892,0.011539840244932684,-2.1381744120954234,0.7182054473869395,-0.859745017675031,-0.6350309687016776,1.2338351127466711,-1.4062722478403535,-0.9177516313686906,-0.2480469233461811,-1.0679242123214034,0,0,1,0,0,1,0,0,1,0,0,0
55,0.1374374539146419,-0.7121518397411272,-0.9491649843940627,-1.31482493679141,0.34889531324243117,1.4456980341797445,0.31037127085951877,-0.6350309687016776,-0.7523914926176368,-1.4062722478403535,-0.9177516313686906,0.09453897848122049,-1.2428256525571004,1,0,0,0,0,1,0,1,0,0,1,0
56,-1.1541657380054677,-0.7121518397411272,-0.5470843248350986,-1.31482493679141,-2.1381744120954234,1.4456980341797445,-0.859745017675031,-0.6350309687016776,-1.0361381505268237,-0.21051413140549993,-0.9177516313686906,0.43712488030862207,-0.7181213318500094,0,0,1,0,0,1,0,1,0,1,0,0
57,1.1220283478806692,-0.7121518397411272,1.463318972959722,0.11261584969249212,-0.894639549426496,-0.7367797261986706,-1.2497837805198808,1.5747263508179803,-0.4686448347084499,-1.4062722478403535,1.084562046142924,2.15005438944563,2.0511514718818606,1,1,0,0,0,1,1,0,0,0,0,0
58,0.1374374539146419,-0.7121518397411272,-0.010976778756479745,0.11261584969249212,-0.894639549426496,-0.7367797261986706,-0.859745017675031,-0.6350309687016776,2.085075086474232,-0.21051413140549993,-0.9177516313686906,0.09453897848122049,-1.2719758925963833,1,1,0,0,0,1,0,0,1,0,0,0
59,0.11038653193127491,1.472648190796273,-0.41305743831544384,0.11261584969249212,-0.894639549426496,-0.7367797261986706,0.31037127085951877,-0.6350309687016776,-0.4686448347084499,-1.4062722478403535,-0.9177516313686906,-0.9332187270009842,0.01063466913206165,1,1,0,0,0,1,0,1,0,0,0,0
60,2.1336701638300632,-0.7121518397411272,-0.8151380978744079,-1.31482493679141,-0.894639549426496,-0.009287139405865528,-0.07966749198533116,1.5747263508179803,0.09884848110992378,0.7531725084844315,-0.9177516313686906,-0.2480469233461811,3.246311313492457,1,1,0,0,0,1,1,0,0,0,0,0
61,-0.9012552840181193,1.472648190796273,-0.9491649843940627,-1.31482493679141,-0.894639549426496,-0.7367797261986706,-0.859745017675031,-0.6350309687016776,0.6663417969282975,-1.4062722478403535,-0.9177516313686906,1.807468487618228,-0.5432198916143123,0,0,1,0,0,1,0,1,0,0,1,0
62,2.386580617817412,-0.7121518397411272,1.463318972959722,-1.31482493679141,-0.894639549426496,-0.7367797261986706,-0.07966749198533116,1.5747263508179803,0.9500884548374844,-0.21051413140549993,-0.9177516313686906,1.4648825857908265,-0.3100179713000496,1,0,0,0,0,1,0,1,0,0,0,0
63,-1.1541657380054677,-0.7121518397411272,0.25707699428282965,-1.31482493679141,-0.894639549426496,1.4456980341797445,-0.859745017675031,1.5747263508179803,-0.7523914926176368,0.9852439850293537,0.9950775907113194,-0.2480469233461811,-0.5140696515750295,0,1,0,0,0,1,0,1,0,0,0,0
64,0.1374374539146419,-0.7121518397411272,-1.2172187574333722,-1.31482493679141,-0.894639549426496,-0.7367797261986706,-0.859745017675031,-0.6350309687016776,-1.0361381505268237,-0.21051413140549993,2.9079068127913295,1.1222966839634252,-1.2719758925963833,1,0,1,0,0,0,0,0,1,0,1,0
65,0.2368417589249492,-0.7121518397411272,1.8653996325186861,-1.31482493679141,-0.894639549426496,-0.7367797261986706,2.260565085083768,-0.6350309687016776,-0.4686448347084499,-1.4062722478403535,-0.9177516313686906,-0.5906328251735826,-0.22256725118220108,1,0,1,0,0,1,0,1,0,1,0,0
66,-1.0277105110117934,-0.7121518397411272,-0.14500366527613445,0.11261584969249212,-0.894639549426496,-0.7367797261986706,-0.859745017675031,-0.6350309687016776,1.517581770655858,-1.4062722478403535,-0.9177516313686906,-0.5906328251735826,-0.9221730121249893,1,0,1,0,0,0,0,0,1,0,1,0
67,0.11038653193127491,-0.7121518397411272,0.0622367543495586,-1.31482493679141,-0.894639549426496,-0.7367797261986706,-0.859745017675031,1.5747263508179803,-1.0361381505268237,-1.4062722478403535,-0.9177516313686906,-0.5906328251735826,-1.2136754125178175,0,1,0,0,0,1,0,0,1,0,0,0
68,-0.01606869506239936,-0.7121518397411272,1.1952651999204127,-1.31482493679141,-2.1381744120954234,-0.7367797261986706,0.31037127085951877,-0.6350309687016776,0.6663417969282975,-1.4062722478403535,-0.9177516313686906,-1.2758046288283857,-0.8055720519678579,0,0,1,0,0,1,0,0,1,0,0,0
69,1.8807597098427147,-0.7121518397411272,-0.9491649843940627,-1.31482493679141,1.5924301759113584,0.7182054473869395,0.7004100337043687,-0.6350309687016776,0.6663417969282975,-1.4062722478403535,-0.9177516313686906,-0.5906328251735826,-0.28086773126076675,1,1,0,0,0,1,0,1,0,1,0,0
70,0.616207439905972,1.472648190796273,-0.9491649843940627,-1.31482493679141,-0.894639549426496,0.7182054473869395,-0.859745017675031,-0.6350309687016776,0.9500884548374844,-0.21051413140549993,1.084562046142924,0.09453897848122049,2.7799074728639313,1,0,1,0,0,1,1,0,0,0,1,0
71,0.36329698591862347,-0.7121518397411272,-1.2172187574333722,-1.31482493679141,-2.1381744120954234,-0.7367797261986706,-1.2497837805198808,-0.6350309687016776,0.38259513901911063,2.1810021014642076,0.9950775907113194,1.1222966839634252,0.9142921103498297,1,1,0,0,0,1,0,0,0,1,0,0
72,-0.01606869506239936,-0.7121518397411272,1.999426519038341,-1.31482493679141,-0.894639549426496,0.7182054473869395,1.4804875593940685,-0.6350309687016776,-0.18489817679926307,-1.4062722478403535,-0.9177516313686906,1.4648825857908265,-0.22256725118220108,0,0,1,0,0,0,0,1,0,0,0,0
73,0.2368417589249492,-0.7121518397411272,2.1334534055579955,-1.31482493679141,0.34889531324243117,0.7182054473869395,-0.07966749198533116,-0.6350309687016776,0.38259513901911063,-0.21051413140549993,-0.9177516313686906,0.2938916188049383,1.6430481113319007,1,0,1,0,0,0,0,0,0,0,0,0
74,2.63949107180476,-0.7121518397411272,-1.2172187574333722,-1.31482493679141,1.5924301759113584,-0.009287139405865528,-0.4697062548301811,1.5747263508179803,-0.7523914926176368,-0.21051413140549993,-0.9177516313686906,-0.5906328251735826,-0.22256725118220108,0,0,1,0,0,1,0,1,0,1,0,0
75,-0.6483448300307707,0.38024817552757295,-0.9491649843940627,0.11261584969249212,0.34889531324243117,1.4456980341797445,-0.07966749198533116,-0.6350309687016776,-1.0361381505268237,-1.4062722478403535,-0.9177516313686906,-1.2758046288283857,-0.01851557090722119,1,0,0,0,1,1,0,1,0,0,0,0
76,-0.6483448300307707,-0.7121518397411272,-0.9491649843940627,0.011539840244932684,-0.894639549426496,-0.7367797261986706,-1.2497837805198808,1.5747263508179803,0.6663417969282975,-0.21051413140549993,0.03866297967131437,-0.5906328251735826,-1.0970744523606863,1,0,1,0,0,1,0,0,1,1,0,0
77,0.8691178938933205,-0.7121518397411272,0.0622367543495586,-1.31482493679141,-0.894639549426496,-0.7367797261986706,-1.2497837805198808,-0.6350309687016776,0.9500884548374844,-1.4062722478403535,-0.9177516313686906,1.1222966839634252,-1.155374932439252,0,0,1,0,0,0,0,0,1,0,1,0
78,1.627849255855366,-0.7121518397411272,-1.2172187574333722,-1.31482493679141,0.34889531324243117,-0.009287139405865528,1.4804875593940685,1.5747263508179803,-1.0361381505268237,-0.21051413140549993,1.084562046142924,1.1222966839634252,2.1969026720782745,1,0,0,0,0,0,1,0,0,0,1,0
79,-1.1541657380054677,1.472648190796273,-0.9491649843940627,0.11261584969249212,-0.894639549426496,-0.009287139405865528,-0.859745017675031,1.5747263508179803,-1.3198848084360104,-0.21051413140549993,-0.9177516313686906,0.09453897848122049,-0.5723701316535952,1,0,1,0,0,1,0,1,0,0,1,0
80,-0.6483448300307707,1.472648190796273,-0.2790305517957892,0.11261584969249212,-0.894639549426496,-0.7367797261986706,0.31037127085951877,-0.6350309687016776,-1.0361381505268237,-1.4062722478403535,-0.9177516313686906,1.1222966839634252,0.30213706952489006,1,0,0,1,0,1,0,1,0,1,0,0
81,-0.5218896030370964,-0.7121518397411272,-0.9491649843940627,0.11261584969249212,-2.1381744120954234,-0.7367797261986706,1.4804875593940685,-0.6350309687016776,0.09884848110992378,-0.21051413140549993,-0.9177516313686906,1.1222966839634252,-0.3974686914178981,1,1,0,0,0,0,0,1,0,0,1,0
82,0.8691178938933205,-0.7121518397411272,0.12305010776317496,-1.31482493679141,0.34889531324243117,-0.009287139405865528,-0.859745017675031,-0.6350309687016776,-1.3198848084360104,-1.4062722478403535,-0.9177516313686906,-1.2758046288283857,-0.33916821133933245,0,0,1,0,0,0,0,1,0,1,0,0
83,-1.1541657380054677,1.472648190796273,-1.2172187574333722,0.11261584969249212,-0.894639549426496,0.7182054473869395,-1.2497837805198808,1.5747263508179803,-0.7523914926176368,-1.4062722478403535,-0.9177516313686906,0.09453897848122049,-0.04766581094650403,0,0,0,1,0,1,0,1,0,0,0,0
84,2.2601253908237373,-0.7121518397411272,1.463318972959722,-1.31482493679141,-0.894639549426496,-0.009287139405865528,-0.07966749198533116,-0.6350309687016776,-1.0361381505268237,-0.21051413140549993,-0.9177516313686906,-0.2480469233461811,-0.4557691714964638,0,0,1,0,0,0,0,1,0,0,1,0
85,0.8691178938933205,-0.7121518397411272,-0.2790305517957892,-1.31482493679141,-0.894639549426496,1.4456980341797445,1.8705263222389183,-0.6350309687016776,0.09884848110992378,-0.21051413140549993,-0.9177516313686906,-1.2758046288283857,1.030893070506961,1,0,1,0,0,0,0,0,0,0,0,0
86,0.48975221291229776,1.472648190796273,-1.2172187574333722,-1.31482493679141,1.5924301759113584,-0.7367797261986706,-0.4697062548301811,1.5747263508179803,1.801328428565045,-0.21051413140549993,-0.9177516313686906,-0.5906328251735826,0.30213706952489006,1,1,0,0,0,1,0,1,0,0,0,0
87,-0.9012552840181193,-0.7121518397411272,-0.010976778756479745,-2.7422657232753123,0.34889531324243117,-0.7367797261986706,-1.2497837805198808,-0.6350309687016776,0.38259513901911063,0.9852439850293537,0.03866297967131437,-0.5906328251735826,-0.7181213318500094,1,0,0,0,1,1,0,0,1,0,1,0
88,-0.774800057024445,1.472648190796273,-0.5470843248350986,-2.7422657232753123,0.34889531324243117,-0.009287139405865528,-0.859745017675031,-0.6350309687016776,-0.7523914926176368,-1.4062722478403535,-0.9177516313686906,-0.5906328251735826,-0.10596629102506971,1,0,0,1,0,0,0,1,0,1,0,0
